genre,actor,avgRate,hitRatio,totalMovies,normalizedRating
action,Sayaji Shinde,1.0,0.0,1,0.01
crime,Sayaji Shinde,1.0,0.0,1,0.01
family,Sayaji Shinde,1.0,0.0,1,0.09
thriller,Sayaji Shinde,1.5,0.0,3,0.05
romance,Sanjay Suri,1.1333333333333333,0.0,14,0.14
drama,Sanjay Suri,1.0,0.0,18,0.08
musical,Sanjay Suri,2.0,0.0,1,0.02
action,Sanjay Suri,1.5,0.0,2,0.01
comedy,Sanjay Suri,1.388888888888889,0.0,6,0.03
crime,Sanjay Suri,1.0,0.0,1,0.01
family,Sanjay Suri,1.0,0.0,1,0.09
mystery,Sanjay Suri,1.0,0.0,1,0.05
thriller,Sanjay Suri,2.0,0.0,1,0.02
horror,Sanjay Suri,1.0,0.0,1,0.06
romance,Raima Sen,1.0,0.0,1,0.01
drama,Raima Sen,1.0,0.0,10,0.05
musical,Raima Sen,1.0,0.0,1,0.02
comedy,Raima Sen,1.0,0.0,1,0.01
crime,Raima Sen,1.0,0.0,3,0.04
family,Raima Sen,1.0,0.0,1,0.09
mystery,Raima Sen,1.0,0.0,1,0.05
fantasy,Raima Sen,1.0,0.0,1,0.06
romance,Bobby Deol,1.4,0.0,16,0.16
drama,Bobby Deol,1.6702621452621451,0.0,74,0.34
musical,Bobby Deol,3.5,0.0,2,0.05
action,Bobby Deol,1.486111111111111,0.0,15,0.08
comedy,Bobby Deol,2.111111111111111,0.0,8,0.05
biography,Bobby Deol,1.0,0.0,1,0.22
crime,Bobby Deol,2.125,0.0,7,0.09
family,Bobby Deol,1.0,0.0,1,0.09
mystery,Bobby Deol,4.0,0.0,3,0.15
thriller,Bobby Deol,2.0625,0.0,12,0.19
war,Bobby Deol,1.0,0.0,1,0.09
history,Bobby Deol,1.0,0.0,1,0.15
horror,Bobby Deol,1.0,0.0,1,0.06
sport,Bobby Deol,4.0,0.0,1,0.15
drama,Rahul Dev,1.3699999999999999,0.0,18,0.08
action,Rahul Dev,2.25,0.0,5,0.03
comedy,Rahul Dev,3.0,0.0,1,0.01
biography,Rahul Dev,1.0,0.0,1,0.22
crime,Rahul Dev,1.5083333333333333,0.0,11,0.14
mystery,Rahul Dev,1.0,0.0,1,0.05
thriller,Rahul Dev,1.0,0.0,1,0.02
history,Rahul Dev,1.0,0.0,1,0.15
romance,Dinesh Hingoo,1.0,0.0,2,0.02
drama,Dinesh Hingoo,1.4333333333333333,0.0,12,0.06
musical,Dinesh Hingoo,1.0,0.0,1,0.02
action,Dinesh Hingoo,1.8333333333333335,0.0,5,0.03
comedy,Dinesh Hingoo,2.5,0.0,3,0.02
crime,Dinesh Hingoo,1.0,0.0,1,0.01
horror,Dinesh Hingoo,1.0,0.0,1,0.06
romance,Vrajesh Hirjee,4.0,0.0,3,0.03
drama,Vrajesh Hirjee,3.1666666666666665,0.0,4,0.02
musical,Vrajesh Hirjee,4.25,0.0,3,0.07
action,Vrajesh Hirjee,3.333333333333333,0.0,4,0.02
comedy,Vrajesh Hirjee,3.016666666666667,0.0,10,0.06
crime,Vrajesh Hirjee,1.0,0.0,1,0.01
family,Vrajesh Hirjee,1.0,0.0,1,0.09
mystery,Vrajesh Hirjee,2.0,0.0,1,0.05
horror,Vrajesh Hirjee,2.0,0.0,1,0.06
animation,Vrajesh Hirjee,1.0,0.0,1,0.15
romance,Vinay Anand,1.0,0.0,1,0.01
drama,Vinay Anand,1.0,0.0,3,0.01
musical,Vinay Anand,1.0,0.0,1,0.02
action,Vinay Anand,1.0,0.0,1,0.01
thriller,Vinay Anand,1.0,0.0,1,0.02
romance,Pooja Batra,1.5,0.0,2,0.02
adventure,Pooja Batra,2.0,0.0,1,0.03
drama,Pooja Batra,1.111111111111111,0.0,6,0.03
musical,Pooja Batra,1.0,0.0,1,0.02
action,Pooja Batra,1.25,0.0,3,0.02
crime,Pooja Batra,2.0,0.0,1,0.01
thriller,Pooja Batra,1.0,0.0,1,0.02
romance,Manisha Koirala,1.3333333333333333,0.0,6,0.06
drama,Manisha Koirala,2.8563492063492064,0.34079365079365076,26,0.31
musical,Manisha Koirala,3.0,0.0,1,0.02
action,Manisha Koirala,4.0,0.0,1,0.01
comedy,Manisha Koirala,4.75,0.75,3,0.43
crime,Manisha Koirala,4.0,0.0,1,0.01
thriller,Manisha Koirala,1.875,0.0,10,0.16
fantasy,Manisha Koirala,6.0,1.0,1,0.61
war,Manisha Koirala,1.0,0.0,1,0.09
horror,Manisha Koirala,1.75,0.0,3,0.17
romance,Anupama Verma,1.75,0.0,3,0.03
drama,Anupama Verma,1.0,0.0,2,0.01
musical,Anupama Verma,4.0,0.0,1,0.02
action,Anupama Verma,1.0,0.0,1,0.01
comedy,Anupama Verma,4.0,0.0,1,0.01
mystery,Anupama Verma,1.0,0.0,1,0.05
thriller,Anupama Verma,1.0,0.0,3,0.05
romance,Prasad Purandhare,1.0,0.0,1,0.01
drama,Prasad Purandhare,1.0,0.0,1,0.0
drama,Neha,1.809523809523809,0.0,21,0.1
drama,Rajeshwari Sachdev,1.0,0.0,1,0.0
drama,Nina Kulkarni,1.0,0.0,3,0.01
comedy,Nina Kulkarni,1.0,0.0,1,0.01
romance,Bipasha Basu,4.816666666666666,0.5452380952380953,20,0.5
drama,Bipasha Basu,3.022348484848485,0.11856060606060606,62,0.35
musical,Bipasha Basu,2.1041666666666665,0.0625,13,0.33
action,Bipasha Basu,2.4583333333333335,0.11574074074074074,26,0.21
comedy,Bipasha Basu,3.7857142857142856,0.12380952380952381,19,0.17
crime,Bipasha Basu,2.7366071428571432,0.1607142857142857,31,0.48
mystery,Bipasha Basu,2.5,0.0,2,0.1
thriller,Bipasha Basu,2.452380952380952,0.2113095238095238,28,0.57
fantasy,Bipasha Basu,1.0,0.0,1,0.06
horror,Bipasha Basu,2.7777777777777772,0.19444444444444442,8,0.56
sci-fi,Bipasha Basu,1.25,0.0,3,0.45
sport,Bipasha Basu,2.0,0.0,1,0.15
romance,Sanjay Dutt,2.8333333333333335,0.19444444444444442,11,0.22
adventure,Sanjay Dutt,1.7708333333333335,0.0,12,0.39
drama,Sanjay Dutt,3.212778520499109,0.21530377302436127,83,0.5
musical,Sanjay Dutt,2.722222222222222,0.0,6,0.14
action,Sanjay Dutt,2.193452380952381,0.09821428571428571,53,0.34
comedy,Sanjay Dutt,3.5260204081632653,0.30187074829931976,58,0.49
crime,Sanjay Dutt,4.044444444444445,0.2977777777777778,27,0.5
family,Sanjay Dutt,2.0,0.0,1,0.09
thriller,Sanjay Dutt,1.6527777777777777,0.0,15,0.24
fantasy,Sanjay Dutt,5.0,0.5,2,0.4
war,Sanjay Dutt,1.1666666666666667,0.0,4,0.36
horror,Sanjay Dutt,1.0,0.0,1,0.06
sci-fi,Sanjay Dutt,1.0,0.0,1,0.15
animation,Sanjay Dutt,1.0,0.0,1,0.15
comedy,Twinkle Khanna,6.0,1.0,1,0.56
comedy,Monica Bedi,6.0,1.0,1,0.56
romance,Tinnu Anand,2.0,0.0,4,0.04
adventure,Tinnu Anand,1.0,0.0,1,0.03
drama,Tinnu Anand,3.25,0.25,12,0.19
musical,Tinnu Anand,1.0,0.0,1,0.02
action,Tinnu Anand,2.1666666666666665,0.16666666666666666,5,0.12
comedy,Tinnu Anand,1.2333333333333334,0.0,13,0.07
crime,Tinnu Anand,1.2222222222222223,0.0,6,0.08
mystery,Tinnu Anand,8.0,1.0,1,0.6
romance,Raj Babbar,2.6666666666666665,0.1111111111111111,8,0.14
drama,Raj Babbar,3.383333333333333,0.21666666666666665,16,0.19
musical,Raj Babbar,1.0,0.0,1,0.02
action,Raj Babbar,3.45,0.225,9,0.17
comedy,Raj Babbar,2.3333333333333335,0.0,5,0.03
crime,Raj Babbar,3.7777777777777772,0.38888888888888884,8,0.31
family,Raj Babbar,2.0,0.0,1,0.09
fantasy,Raj Babbar,2.0,0.0,1,0.06
horror,Raj Babbar,2.0,0.0,1,0.06
romance,Avtar Gill,2.9166666666666665,0.0,7,0.07
drama,Avtar Gill,1.8800000000000001,0.0,11,0.05
musical,Avtar Gill,4.0,0.0,3,0.07
action,Avtar Gill,1.0,0.0,1,0.01
comedy,Avtar Gill,2.8277777777777775,0.0,12,0.07
crime,Avtar Gill,1.5,0.0,3,0.04
sci-fi,Avtar Gill,1.0,0.0,1,0.15
comedy,Jimi Mistry,1.0,0.0,1,0.01
fantasy,Jimi Mistry,1.0,0.0,1,0.06
music,Jimi Mistry,1.0,0.0,1,0.45
comedy,Heather Graham,1.0,0.0,1,0.01
fantasy,Heather Graham,1.0,0.0,1,0.06
music,Heather Graham,1.0,0.0,1,0.45
comedy,Marisa Tomei,1.0,0.0,1,0.01
fantasy,Marisa Tomei,1.0,0.0,1,0.06
music,Marisa Tomei,1.0,0.0,1,0.45
comedy,Michael McKean,1.0,0.0,1,0.01
fantasy,Michael McKean,1.0,0.0,1,0.06
music,Michael McKean,1.0,0.0,1,0.45
romance,Fardeen Khan,1.9333333333333333,0.0,8,0.08
adventure,Fardeen Khan,2.0,0.0,1,0.03
drama,Fardeen Khan,4.179563492063492,0.4615079365079365,26,0.37
musical,Fardeen Khan,2.9166666666666665,0.25,7,0.3
action,Fardeen Khan,2.4166666666666665,0.0,7,0.04
comedy,Fardeen Khan,3.53125,0.21805555555555556,23,0.25
crime,Fardeen Khan,1.8333333333333335,0.0,4,0.05
thriller,Fardeen Khan,2.111111111111111,0.0,6,0.1
drama,Ravi Baswani,1.0,0.0,1,0.0
thriller,Ravi Baswani,1.5,0.0,3,0.05
thriller,Kannu Gill,3.0,0.0,1,0.02
adventure,Sonali Kulkarni,1.0,0.0,1,0.03
drama,Sonali Kulkarni,3.722222222222222,0.11666666666666665,15,0.13
action,Sonali Kulkarni,7.0,1.0,1,0.56
comedy,Sonali Kulkarni,5.0,0.0,1,0.01
crime,Sonali Kulkarni,7.0,1.0,1,0.56
mystery,Sonali Kulkarni,1.0,0.0,1,0.05
thriller,Sonali Kulkarni,2.7777777777777772,0.0,8,0.13
romance,Sushmita Sen,4.375,0.37499999999999994,11,0.32
drama,Sushmita Sen,2.4532738095238096,0.0,37,0.17
musical,Sushmita Sen,1.0,0.0,2,0.05
action,Sushmita Sen,4.0,0.5,2,0.29
comedy,Sushmita Sen,4.3625,0.4125,15,0.31
crime,Sushmita Sen,4.0,0.0,1,0.01
mystery,Sushmita Sen,2.0,0.0,1,0.05
thriller,Sushmita Sen,3.25,0.0,3,0.05
romance,Lillete Dubey,2.75,0.125,6,0.13
drama,Lillete Dubey,2.416666666666667,0.11666666666666665,16,0.14
action,Lillete Dubey,9.0,1.0,1,0.56
comedy,Lillete Dubey,1.4166666666666665,0.0,5,0.03
crime,Lillete Dubey,1.0,0.0,1,0.01
romance,Tusshar Kapoor,1.8333333333333333,0.03333333333333333,13,0.15
drama,Tusshar Kapoor,2.7333333333333334,0.2,14,0.17
musical,Tusshar Kapoor,2.0,0.0,1,0.02
action,Tusshar Kapoor,6.0,0.5,2,0.29
comedy,Tusshar Kapoor,5.476190476190477,0.5753968253968254,21,0.43
biography,Tusshar Kapoor,7.0,1.0,1,0.78
crime,Tusshar Kapoor,1.5,0.0,2,0.02
family,Tusshar Kapoor,2.0,0.0,1,0.09
mystery,Tusshar Kapoor,6.0,1.0,1,0.6
thriller,Tusshar Kapoor,1.5,0.0,2,0.03
fantasy,Tusshar Kapoor,3.0,0.0,1,0.06
war,Tusshar Kapoor,1.0,0.0,1,0.09
romance,Rinke Khanna,3.25,0.25,3,0.17
drama,Rinke Khanna,1.0,0.0,1,0.0
musical,Rinke Khanna,2.0,0.0,1,0.02
comedy,Rinke Khanna,1.5,0.0,2,0.01
romance,Karan Nath,1.75,0.0,3,0.03
drama,Karan Nath,2.0,0.0,1,0.0
mystery,Karan Nath,3.0,0.0,1,0.05
thriller,Karan Nath,2.0,0.0,1,0.02
horror,Karan Nath,3.0,0.0,1,0.06
romance,Aarti Agarwal,1.0,0.0,1,0.01
romance,Vilas Ujawane,1.0,0.0,1,0.01
romance,Bharat Dabholkar,1.0,0.0,3,0.03
drama,Bharat Dabholkar,1.0,0.0,1,0.0
action,Bharat Dabholkar,1.0,0.0,1,0.01
crime,Bharat Dabholkar,2.0,0.0,1,0.01
thriller,Bharat Dabholkar,2.0,0.0,1,0.02
romance,Aftab Shivdasani,2.566666666666667,0.07857142857142856,41,0.45
drama,Aftab Shivdasani,3.065532879818594,0.19342403628117916,43,0.3
musical,Aftab Shivdasani,2.658333333333333,0.0,11,0.25
action,Aftab Shivdasani,2.7777777777777772,0.0,7,0.04
comedy,Aftab Shivdasani,3.380952380952381,0.09523809523809523,28,0.21
crime,Aftab Shivdasani,2.458333333333333,0.08333333333333333,8,0.15
family,Aftab Shivdasani,1.0,0.0,1,0.09
mystery,Aftab Shivdasani,6.0,1.0,1,0.6
thriller,Aftab Shivdasani,1.8333333333333335,0.0,4,0.06
fantasy,Aftab Shivdasani,1.0,0.0,1,0.06
romance,Sonali Bendre,1.25,0.0,3,0.03
drama,Sonali Bendre,1.0,0.0,1,0.0
musical,Sonali Bendre,1.0,0.0,1,0.02
comedy,Sonali Bendre,1.25,0.0,3,0.02
crime,Sonali Bendre,2.0,0.0,1,0.01
drama,Puru Rajkumar,1.0,0.0,2,0.01
musical,Puru Rajkumar,1.0,0.0,1,0.02
action,Puru Rajkumar,1.0,0.0,1,0.01
crime,Puru Rajkumar,1.0,0.0,1,0.01
mystery,Puru Rajkumar,1.0,0.0,1,0.05
thriller,Puru Rajkumar,1.0,0.0,1,0.02
drama,Dipti Bhatnagar,1.0,0.0,1,0.0
drama,Kanchan,1.0,0.0,1,0.0
drama,Nandita Das,1.375,0.0,6,0.03
musical,Nandita Das,1.0,0.0,1,0.02
action,Nandita Das,1.5,0.0,2,0.01
crime,Nandita Das,1.0,0.0,3,0.04
mystery,Nandita Das,2.0,0.0,1,0.05
thriller,Nandita Das,1.5,0.0,2,0.03
romance,Priyanshu Chatterjee,3.0,0.0,2,0.02
drama,Priyanshu Chatterjee,1.7083333333333333,0.0,8,0.04
musical,Priyanshu Chatterjee,1.0,0.0,1,0.02
action,Priyanshu Chatterjee,1.0,0.0,1,0.01
comedy,Priyanshu Chatterjee,1.0,0.0,1,0.01
crime,Priyanshu Chatterjee,1.0,0.0,1,0.01
mystery,Priyanshu Chatterjee,1.0,0.0,3,0.15
thriller,Priyanshu Chatterjee,1.0,0.0,1,0.02
romance,Himanshu Malik,2.0,0.0,8,0.08
drama,Himanshu Malik,3.0,0.0,4,0.02
musical,Himanshu Malik,4.0,0.0,1,0.02
comedy,Himanshu Malik,1.0,0.0,1,0.01
mystery,Himanshu Malik,1.0,0.0,1,0.05
thriller,Himanshu Malik,1.0,0.0,1,0.02
romance,Sandali Sinha,2.5,0.0,2,0.02
drama,Sandali Sinha,3.25,0.0,3,0.01
action,Sandali Sinha,1.0,0.0,1,0.01
thriller,Sandali Sinha,1.0,0.0,1,0.02
romance,Raqesh Vashisth,4.0,0.0,1,0.01
drama,Raqesh Vashisth,4.0,0.0,1,0.0
thriller,Raqesh Vashisth,1.0,0.0,1,0.02
romance,Anil Kapoor,1.5,0.0,2,0.02
drama,Anil Kapoor,2.263186813186813,0.1588827838827839,43,0.28
musical,Anil Kapoor,1.9111111111111112,0.06666666666666667,9,0.24
action,Anil Kapoor,3.075,0.0,9,0.05
comedy,Anil Kapoor,2.7916666666666665,0.16666666666666666,11,0.15
crime,Anil Kapoor,4.733333333333333,0.41666666666666663,17,0.44
family,Anil Kapoor,2.0,0.0,3,0.27
thriller,Anil Kapoor,1.5,0.0,2,0.03
romance,Akshaye Khanna,2.3833333333333333,0.0,11,0.11
drama,Akshaye Khanna,2.5785714285714287,0.08571428571428572,23,0.15
musical,Akshaye Khanna,3.5,0.0,3,0.07
action,Akshaye Khanna,2.533333333333333,0.21666666666666667,10,0.17
comedy,Akshaye Khanna,4.555555555555556,0.3888888888888889,9,0.26
biography,Akshaye Khanna,1.0,0.0,1,0.22
crime,Akshaye Khanna,3.125,0.375,6,0.28
mystery,Akshaye Khanna,4.5,0.0,2,0.1
thriller,Akshaye Khanna,3.5,0.0,3,0.05
war,Akshaye Khanna,1.0,0.0,1,0.09
history,Akshaye Khanna,1.0,0.0,1,0.15
romance,Reema Sen,7.0,1.0,1,0.56
drama,Reema Sen,4.0,0.5,2,0.28
musical,Reema Sen,1.0,0.0,3,0.07
action,Reema Sen,1.0,0.0,1,0.01
comedy,Reema Sen,7.0,1.0,1,0.56
adventure,Apoorva Agnihotri,1.0,0.0,1,0.03
musical,Apoorva Agnihotri,1.0,0.0,1,0.02
thriller,Apoorva Agnihotri,1.0,0.0,1,0.02
romance,Ajay Devgn,2.221590909090909,0.04545454545454546,19,0.22
adventure,Ajay Devgn,1.972222222222222,0.0,8,0.26
drama,Ajay Devgn,2.2079059829059826,0.05894383394383394,97,0.48
musical,Ajay Devgn,1.4666666666666666,0.0,9,0.2
action,Ajay Devgn,2.150475128735998,0.09276575736203065,70,0.44
comedy,Ajay Devgn,3.831174777603349,0.2573914181057038,38,0.36
biography,Ajay Devgn,1.0,0.0,1,0.22
crime,Ajay Devgn,4.131944444444445,0.3784722222222222,24,0.51
mystery,Ajay Devgn,4.0,0.0,1,0.05
thriller,Ajay Devgn,3.2777777777777772,0.05555555555555555,9,0.18
war,Ajay Devgn,1.4166666666666665,0.0,5,0.45
history,Ajay Devgn,1.0,0.0,1,0.15
horror,Ajay Devgn,6.0,1.0,1,0.61
animation,Ajay Devgn,1.0,0.0,3,0.45
romance,Vikram Gokhale,1.5,0.0,4,0.04
drama,Vikram Gokhale,1.04,0.0,13,0.06
action,Vikram Gokhale,1.0,0.0,5,0.03
crime,Vikram Gokhale,1.0,0.0,2,0.02
mystery,Vikram Gokhale,1.0,0.0,1,0.05
romance,Mahesh Manjrekar,2.3777777777777778,0.15,12,0.2
drama,Mahesh Manjrekar,1.25,0.0,9,0.04
action,Mahesh Manjrekar,2.5,0.1,7,0.09
comedy,Mahesh Manjrekar,2.5416666666666665,0.16666666666666666,15,0.18
crime,Mahesh Manjrekar,3.083333333333333,0.16666666666666666,5,0.15
family,Mahesh Manjrekar,1.0,0.0,1,0.09
animation,Mahesh Manjrekar,1.0,0.0,1,0.15
drama,Sudhir Dalvi,1.0,0.0,2,0.01
action,Sudhir Dalvi,1.0,0.0,1,0.01
crime,Sudhir Dalvi,1.0,0.0,1,0.01
mystery,Sudhir Dalvi,1.0,0.0,1,0.05
romance,Dharmendra,2.0,0.0,3,0.03
drama,Dharmendra,1.893333333333333,0.0,16,0.07
action,Dharmendra,1.5,0.0,2,0.01
comedy,Dharmendra,2.75,0.0,3,0.02
crime,Dharmendra,1.111111111111111,0.0,5,0.06
mystery,Dharmendra,1.0,0.0,2,0.1
thriller,Dharmendra,2.0,0.0,1,0.02
horror,Dharmendra,1.0,0.0,1,0.06
sport,Dharmendra,4.0,0.0,1,0.15
romance,Rohini Hattangadi,1.0,0.0,1,0.01
drama,Rohini Hattangadi,1.0,0.0,5,0.02
musical,Rohini Hattangadi,1.0,0.0,1,0.02
action,Rohini Hattangadi,1.0,0.0,1,0.01
comedy,Rohini Hattangadi,1.0,0.0,3,0.02
crime,Rohini Hattangadi,1.0,0.0,1,0.01
mystery,Rohini Hattangadi,1.0,0.0,1,0.05
romance,Neeru Bajwa,1.0,0.0,1,0.01
drama,Neeru Bajwa,1.0,0.0,1,0.0
comedy,Neeru Bajwa,1.0,0.0,1,0.01
documentary,Neeru Bajwa,1.0,0.0,1,0.45
documentary,Ruby Bhatia,1.0,0.0,1,0.45
documentary,Vekeana Dhillon,1.0,0.0,1,0.45
documentary,Vikram Dhillon,1.0,0.0,1,0.45
adventure,Mohanlal,1.0,0.0,1,0.03
drama,Mohanlal,1.0,0.0,1,0.0
action,Mohanlal,2.0,0.0,3,0.02
comedy,Mohanlal,1.0,0.0,1,0.01
crime,Mohanlal,4.0,0.0,1,0.01
thriller,Mohanlal,4.0,0.0,1,0.02
romance,Seema Biswas,2.0,0.0,1,0.01
drama,Seema Biswas,1.0654761904761905,0.0,26,0.12
musical,Seema Biswas,1.0,0.0,1,0.02
action,Seema Biswas,1.5,0.0,5,0.03
comedy,Seema Biswas,1.0,0.0,1,0.01
crime,Seema Biswas,1.5166666666666666,0.0,15,0.19
family,Seema Biswas,1.0,0.0,1,0.09
mystery,Seema Biswas,1.0,0.0,1,0.05
thriller,Seema Biswas,1.875,0.0,6,0.1
romance,Mukul Dev,1.0,0.0,3,0.03
drama,Mukul Dev,1.0,0.0,3,0.01
action,Mukul Dev,1.0,0.0,1,0.01
comedy,Mukul Dev,1.0,0.0,1,0.01
thriller,Mukul Dev,1.0,0.0,1,0.02
horror,Mukul Dev,2.0,0.0,1,0.06
sci-fi,Mukul Dev,2.0,0.0,1,0.15
romance,Mahima Chaudhry,1.85,0.0,9,0.09
drama,Mahima Chaudhry,2.0625,0.0,10,0.05
musical,Mahima Chaudhry,1.0,0.0,1,0.02
action,Mahima Chaudhry,2.0,0.0,2,0.01
comedy,Mahima Chaudhry,1.3333333333333333,0.0,3,0.02
crime,Mahima Chaudhry,1.75,0.0,3,0.04
family,Mahima Chaudhry,3.0,0.0,1,0.09
mystery,Mahima Chaudhry,1.0,0.0,1,0.05
thriller,Mahima Chaudhry,1.0,0.0,2,0.03
horror,Mahima Chaudhry,2.0,0.0,1,0.06
romance,Paresh Rawal,5.0,0.3873015873015873,18,0.39
adventure,Paresh Rawal,3.0,0.0,1,0.03
drama,Paresh Rawal,2.8023443223443225,0.06844988344988345,67,0.35
action,Paresh Rawal,2.111111111111111,0.1111111111111111,5,0.09
comedy,Paresh Rawal,3.501445578231292,0.26938775510204077,63,0.5
crime,Paresh Rawal,2.25,0.08333333333333333,10,0.17
family,Paresh Rawal,5.0,0.0,1,0.09
mystery,Paresh Rawal,4.916666666666667,0.5833333333333334,7,0.67
thriller,Paresh Rawal,1.888888888888889,0.0,6,0.1
sport,Paresh Rawal,5.0,0.0,1,0.15
romance,Saurabh Shukla,1.0,0.0,1,0.01
adventure,Saurabh Shukla,7.0,1.0,1,0.58
drama,Saurabh Shukla,1.625,0.08333333333333333,11,0.1
comedy,Saurabh Shukla,3.175,0.35,16,0.28
crime,Saurabh Shukla,3.0,0.0,1,0.01
family,Saurabh Shukla,1.0,0.0,1,0.09
romance,Jimmy Shergill,3.75,0.4833333333333334,15,0.42
adventure,Jimmy Shergill,1.0,0.0,1,0.03
drama,Jimmy Shergill,4.117532467532467,0.3305194805194805,55,0.43
musical,Jimmy Shergill,5.0,0.0,1,0.02
action,Jimmy Shergill,3.0,0.0,1,0.01
comedy,Jimmy Shergill,3.4,0.26666666666666666,8,0.19
crime,Jimmy Shergill,1.8833333333333333,0.0,13,0.16
family,Jimmy Shergill,3.0,0.0,1,0.09
mystery,Jimmy Shergill,1.0,0.0,3,0.15
thriller,Jimmy Shergill,4.833333333333333,0.611111111111111,6,0.43
horror,Jimmy Shergill,1.0,0.0,3,0.17
romance,Nafisa Ali,1.0,0.0,1,0.01
drama,Nafisa Ali,1.625,0.125,7,0.1
action,Nafisa Ali,2.25,0.25,3,0.15
comedy,Nafisa Ali,6.0,1.0,1,0.56
sport,Nafisa Ali,1.0,0.0,3,0.45
romance,Madhavan,3.8333333333333335,0.5,5,0.32
drama,Madhavan,3.583333333333333,0.40476190476190477,20,0.31
musical,Madhavan,2.6666666666666665,0.16666666666666666,4,0.18
comedy,Madhavan,6.611111111111111,0.7222222222222222,6,0.43
biography,Madhavan,6.0,1.0,1,0.78
crime,Madhavan,1.0,0.0,1,0.01
family,Madhavan,1.0,0.0,1,0.09
mystery,Madhavan,1.5,0.0,2,0.1
thriller,Madhavan,1.0,0.0,1,0.02
horror,Madhavan,2.0,0.0,1,0.06
romance,Dia Mirza,1.9166666666666667,0.0,10,0.1
drama,Dia Mirza,1.8464852607709752,0.0,42,0.19
musical,Dia Mirza,1.8333333333333333,0.0,4,0.09
action,Dia Mirza,1.4166666666666665,0.0,5,0.03
comedy,Dia Mirza,1.75,0.0,4,0.02
crime,Dia Mirza,1.25,0.0,3,0.04
mystery,Dia Mirza,2.0,0.0,1,0.05
thriller,Dia Mirza,1.0,0.0,2,0.03
fantasy,Dia Mirza,1.0,0.0,1,0.06
drama,Malaika Arora,1.8333333333333333,0.16666666666666666,4,0.11
action,Malaika Arora,6.0,1.0,1,0.56
comedy,Malaika Arora,1.0,0.0,1,0.01
crime,Malaika Arora,3.083333333333333,0.41666666666666663,5,0.29
mystery,Malaika Arora,1.0,0.0,1,0.05
romance,Rana Jung Bahadur,1.0,0.0,2,0.02
drama,Rana Jung Bahadur,3.5,0.5,2,0.28
action,Rana Jung Bahadur,4.333333333333333,0.6666666666666666,5,0.39
comedy,Rana Jung Bahadur,1.0,0.0,2,0.01
crime,Rana Jung Bahadur,6.0,1.0,1,0.56
family,Rana Jung Bahadur,1.0,0.0,1,0.09
thriller,Rana Jung Bahadur,1.0,0.0,1,0.02
drama,Balwant Bansal,6.0,1.0,1,0.55
action,Balwant Bansal,6.0,1.0,1,0.56
crime,Balwant Bansal,6.0,1.0,1,0.56
romance,Arjun Rampal,1.8412698412698412,0.0,13,0.13
adventure,Arjun Rampal,2.5,0.16666666666666666,4,0.22
drama,Arjun Rampal,3.3166666666666664,0.275,45,0.36
action,Arjun Rampal,5.059523809523809,0.6626984126984127,17,0.46
comedy,Arjun Rampal,6.375,0.75,7,0.45
crime,Arjun Rampal,5.229166666666667,0.7083333333333333,12,0.54
family,Arjun Rampal,2.5,0.0,2,0.18
mystery,Arjun Rampal,1.75,0.0,3,0.15
thriller,Arjun Rampal,3.625,0.3125,7,0.28
music,Arjun Rampal,4.0,0.0,1,0.45
war,Arjun Rampal,2.0,0.0,1,0.09
sci-fi,Arjun Rampal,6.0,1.0,1,0.7
romance,Vinod Khanna,2.0,0.0,1,0.01
drama,Vinod Khanna,1.5999999999999999,0.06666666666666667,16,0.11
musical,Vinod Khanna,1.0,0.0,1,0.02
action,Vinod Khanna,3.9333333333333336,0.4777777777777777,15,0.35
comedy,Vinod Khanna,7.166666666666666,1.0,5,0.58
crime,Vinod Khanna,3.0,0.3333333333333333,4,0.23
thriller,Vinod Khanna,1.0,0.0,1,0.02
drama,Kalpana Pandit,1.0,0.0,1,0.0
thriller,Kalpana Pandit,1.0,0.0,1,0.02
drama,Suresh Oberoi,1.0,0.0,3,0.01
crime,Suresh Oberoi,1.0,0.0,1,0.01
thriller,Suresh Oberoi,1.0,0.0,1,0.02
sport,Suresh Oberoi,1.0,0.0,1,0.15
romance,Prem Chopra,1.5,0.0,2,0.02
drama,Prem Chopra,1.888888888888889,0.0,5,0.02
action,Prem Chopra,1.0,0.0,1,0.01
comedy,Prem Chopra,1.4666666666666668,0.0,8,0.05
crime,Prem Chopra,1.0,0.0,2,0.02
sport,Prem Chopra,1.0,0.0,1,0.15
drama,Anand Raj Anand,1.0,0.0,1,0.0
drama,Sunidhi Chauhan,1.0,0.0,2,0.01
musical,Sunidhi Chauhan,1.0,0.0,1,0.02
animation,Sunidhi Chauhan,1.0,0.0,1,0.15
drama,Nagesh Haldankar,1.0,0.0,1,0.0
romance,Shakti Kapoor,3.5,0.5,2,0.3
adventure,Shakti Kapoor,2.0,0.0,1,0.03
drama,Shakti Kapoor,1.0,0.0,7,0.03
action,Shakti Kapoor,2.0,0.0,1,0.01
comedy,Shakti Kapoor,1.0416666666666667,0.0,12,0.07
crime,Shakti Kapoor,1.25,0.0,3,0.04
mystery,Shakti Kapoor,1.0,0.0,1,0.05
thriller,Shakti Kapoor,1.625,0.0,8,0.13
fantasy,Shakti Kapoor,2.0,0.0,1,0.06
drama,Shailendra Gaur,1.0,0.0,1,0.0
biography,Shailendra Gaur,1.0,0.0,1,0.22
